duration,x^0     ,x^1     ,x^2     ,x^3     ,x^4     ,x^5     ,x^6     ,x^7     ,y^0     ,y^1     ,y^2     ,y^3     ,y^4     ,y^5     ,y^6     ,y^7     ,z^0     ,z^1     ,z^2     ,z^3     ,z^4     ,z^5     ,z^6     ,z^7     ,yaw^0   ,yaw^1   ,yaw^2   ,yaw^3   ,yaw^4   ,yaw^5   ,yaw^6   ,yaw^7   
2.000000,-0.498379,0.006484,0.006467,-0.000029,-0.000014,0.000000,-0.000000,0.000000,-0.040233,-0.080321,0.000534,0.000357,-0.000007,0.000000,0.000000,-0.000000,0.341880,0.017088,0.000003,0.000002,-0.000001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.459990,0.031574,0.005970,-0.000136,-0.000013,0.000000,-0.000000,0.000000,-0.195983,-0.074095,0.002538,0.000317,-0.000003,-0.000001,0.000000,-0.000000,0.376068,0.017097,-0.000001,-0.000001,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.374255,0.053417,0.004857,-0.000231,-0.000011,0.000000,-0.000000,0.000000,-0.331561,-0.060301,0.004305,0.000263,-0.000010,-0.000000,0.000000,-0.000000,0.410256,0.017093,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.250000,0.069761,0.003245,-0.000302,-0.000007,0.000000,-0.000000,0.000000,-0.433013,-0.040275,0.005619,0.000173,-0.000012,-0.000000,0.000000,-0.000000,0.444444,0.017094,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.100013,0.078926,0.001298,-0.000341,-0.000003,0.000000,-0.000000,0.000000,-0.489895,-0.016114,0.006358,0.000070,-0.000014,0.000000,-0.000000,0.000000,0.478632,0.017094,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.060268,0.079966,-0.000782,-0.000346,0.000002,0.000000,-0.000000,0.000000,-0.496354,0.009710,0.006441,-0.000042,-0.000014,0.000000,-0.000000,0.000000,0.512821,0.017094,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.214346,0.072776,-0.002782,-0.000315,0.000006,0.000000,-0.000000,0.000000,-0.451725,0.034533,0.005863,-0.000149,-0.000013,0.000000,-0.000000,0.000000,0.547009,0.017094,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.346362,0.058095,-0.004495,-0.000251,0.000010,0.000000,-0.000000,0.000000,-0.360601,0.055802,0.004680,-0.000241,-0.000010,0.000000,-0.000000,0.000000,0.581197,0.017094,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.442728,0.037435,-0.005746,-0.000162,0.000013,0.000000,-0.000000,0.000000,-0.232362,0.071327,0.003016,-0.000309,-0.000007,0.000000,-0.000000,0.000000,0.615385,0.017094,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.493525,0.012922,-0.006405,-0.000056,0.000014,-0.000000,0.000000,-0.000000,-0.080206,0.079510,0.001041,-0.000344,-0.000002,0.000000,-0.000000,0.000000,0.649573,0.017094,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.493525,-0.012922,-0.006405,0.000056,0.000014,-0.000000,0.000000,-0.000000,0.080206,0.079510,-0.001041,-0.000344,0.000002,0.000000,-0.000000,0.000000,0.683761,0.017094,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.442728,-0.037435,-0.005746,0.000162,0.000013,-0.000000,0.000000,-0.000000,0.232362,0.071327,-0.003016,-0.000309,0.000007,0.000000,-0.000000,0.000000,0.717949,0.017094,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.346362,-0.058095,-0.004495,0.000251,0.000010,-0.000000,0.000000,-0.000000,0.360601,0.055802,-0.004680,-0.000241,0.000010,0.000000,-0.000000,0.000000,0.752137,0.017094,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.214346,-0.072776,-0.002782,0.000315,0.000006,-0.000000,0.000000,-0.000000,0.451725,0.034533,-0.005863,-0.000149,0.000013,0.000000,-0.000000,0.000000,0.786325,0.017094,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.060268,-0.079966,-0.000782,0.000346,0.000002,-0.000000,0.000000,-0.000000,0.496354,0.009710,-0.006441,-0.000042,0.000014,0.000000,0.000000,-0.000000,0.820513,0.017094,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.100013,-0.078926,0.001298,0.000341,-0.000003,-0.000000,0.000000,-0.000000,0.489895,-0.016114,-0.006358,0.000070,0.000014,-0.000000,0.000000,-0.000000,0.854701,0.017094,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.250000,-0.069761,0.003245,0.000302,-0.000007,-0.000000,0.000000,-0.000000,0.433013,-0.040275,-0.005619,0.000173,0.000012,-0.000000,0.000000,-0.000000,0.888889,0.017094,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.374255,-0.053417,0.004857,0.000231,-0.000011,-0.000000,0.000000,-0.000000,0.331561,-0.060301,-0.004305,0.000263,0.000010,-0.000001,0.000000,-0.000000,0.923077,0.017093,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.459990,-0.031574,0.005970,0.000136,-0.000013,-0.000000,0.000000,-0.000000,0.195983,-0.074095,-0.002538,0.000317,0.000003,0.000000,0.000000,-0.000000,0.957265,0.017097,0.000001,-0.000001,-0.000001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.498379,-0.006484,0.006467,0.000029,-0.000014,-0.000000,0.000000,-0.000000,0.040233,-0.080321,-0.000534,0.000357,0.000007,-0.000002,0.000000,-0.000000,0.991453,0.017088,-0.000003,0.000002,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.485471,0.019282,0.006302,-0.000085,-0.000015,0.000000,0.000000,-0.000000,-0.119658,-0.078147,0.001581,0.000317,-0.000017,0.000004,0.000000,-0.000000,1.025641,0.017108,0.000006,-0.000005,-0.000003,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.422595,0.043044,0.005480,-0.000183,-0.000010,-0.000000,0.000000,-0.000000,-0.267233,-0.068236,0.003402,0.000345,0.000024,-0.000011,0.000000,-0.000000,1.059829,0.017061,-0.000014,0.000011,0.000007,-0.000002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.316223,0.062419,0.004113,-0.000277,-0.000013,0.000002,0.000000,-0.000000,-0.387302,-0.050590,0.005180,0.000104,-0.000084,0.000024,0.000000,-0.000000,1.094017,0.017170,0.000033,-0.000025,-0.000016,0.000005,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.177302,0.075270,0.002280,-0.000310,0.000005,-0.000003,0.000000,-0.000000,-0.467508,-0.029391,0.005710,0.000395,0.000157,-0.000057,0.000000,-0.000000,1.128205,0.016918,-0.000076,0.000058,0.000036,-0.000012,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,-0.020133,0.080603,0.000311,-0.000386,-0.000024,0.000008,0.000000,-0.000000,-0.499594,-0.001323,0.007314,-0.000617,-0.000405,0.000126,0.000002,-0.000000,1.162393,0.017502,0.000176,-0.000134,-0.000083,0.000027,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.139109,0.077107,-0.001921,-0.000248,0.000063,-0.000023,0.000003,-0.000000,-0.480259,0.017952,0.004303,0.001356,0.000947,-0.000354,0.000023,-0.000004,1.196581,0.016147,-0.000410,0.000309,0.000204,-0.000075,0.000005,-0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.284032,0.066912,-0.003422,-0.000500,-0.000073,-0.000011,0.000025,-0.000004,-0.411492,0.056112,0.009789,-0.003690,-0.001730,0.000225,0.000227,-0.000038,1.230769,0.019293,0.000945,-0.000742,-0.000364,0.000047,0.000048,-0.000008,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.399721,0.046970,-0.005810,0.000174,0.000770,-0.000643,0.000250,-0.000041,-0.300371,0.040436,-0.006578,0.006787,0.009088,-0.006514,0.002247,-0.000372,1.264957,0.012005,-0.002225,0.001500,0.001936,-0.001388,0.000479,-0.000079,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2.000000,0.474268,0.028510,-0.005488,-0.002524,0.003781,-0.004867,0.002477,-0.000410,-0.158334,0.130151,0.020642,-0.029668,0.028708,-0.042473,0.022240,-0.003678,1.299145,0.028507,0.003944,-0.006240,0.006137,-0.009066,0.004745,-0.000785,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
