duration,x^0     ,x^1     ,x^2     ,x^3     ,x^4     ,x^5     ,x^6     ,x^7     ,y^0     ,y^1     ,y^2     ,y^3     ,y^4     ,y^5     ,y^6     ,y^7     ,z^0     ,z^1     ,z^2     ,z^3     ,z^4     ,z^5     ,z^6     ,z^7     ,yaw^0   ,yaw^1   ,yaw^2   ,yaw^3   ,yaw^4   ,yaw^5   ,yaw^6   ,yaw^7   
0.800000,0.500000,0.000000,0.000000,0.000000,-0.427877,0.932548,-0.795296,0.250012,0.000000,0.000000,0.000000,0.000000,3.568485,-8.252942,7.140079,-2.244580,0.000000,0.000000,0.000000,0.000000,1.144043,-2.641816,2.284980,-0.718314,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.474268,-0.071275,-0.034297,0.039443,-0.087207,0.108987,-0.080341,0.025256,0.158334,0.325378,-0.129014,-0.463558,0.987477,-1.050891,0.721294,-0.226749,0.051282,0.106901,-0.036979,-0.146244,0.315278,-0.336080,0.230830,-0.072564,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.399721,-0.117426,-0.036315,-0.002719,0.006331,0.005751,-0.008116,0.002551,0.300371,0.101090,0.041110,0.106053,-0.141957,-0.019876,0.072866,-0.022906,0.102564,0.045019,0.020859,0.035151,-0.045252,-0.006472,0.023319,-0.007330,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.284032,-0.167280,-0.021390,0.007818,-0.005254,0.002746,-0.000820,0.000258,0.411492,0.140281,-0.061179,-0.057654,0.089091,-0.038820,0.007361,-0.002314,0.153846,0.072348,-0.008856,-0.017383,0.028244,-0.012386,0.002356,-0.000741,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.139109,-0.192768,-0.012004,0.003881,0.002237,-0.000709,-0.000083,0.000026,0.480259,0.044881,-0.026894,0.021192,-0.034817,0.011926,0.000744,-0.000234,0.205128,0.060551,0.003842,0.007233,-0.011260,0.003796,0.000238,-0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.020133,-0.201507,0.001943,0.006029,-0.000951,0.000297,-0.000008,0.000003,0.499594,-0.003309,-0.045709,-0.009634,0.016055,-0.005626,0.000075,-0.000024,0.256410,0.065632,-0.001652,-0.003139,0.004938,-0.001790,0.000024,-0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.177302,-0.188174,0.014248,0.004838,0.000200,-0.000179,-0.000001,0.000000,0.467508,-0.073479,-0.035687,0.006165,-0.006129,0.002347,0.000008,-0.000002,0.307692,0.063444,0.000712,0.001349,-0.002117,0.000755,0.000002,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.316223,-0.156046,0.025707,0.004326,-0.000521,0.000032,-0.000000,0.000000,0.387302,-0.126475,-0.032377,0.001619,0.003293,-0.001058,0.000001,-0.000000,0.358974,0.064386,-0.000306,-0.000581,0.000913,-0.000327,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.422595,-0.107610,0.034253,0.002863,-0.000394,-0.000044,-0.000000,0.000000,0.267233,-0.170591,-0.021262,0.005387,-0.000938,0.000400,0.000000,-0.000000,0.410256,0.063980,0.000132,0.000250,-0.000393,0.000140,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.485471,-0.048204,0.039388,0.001323,-0.000569,0.000008,-0.000000,0.000000,0.119658,-0.195367,-0.009884,0.004948,0.000663,-0.000234,0.000000,-0.000000,0.461538,0.064155,-0.000057,-0.000108,0.000169,-0.000060,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.498379,0.016209,0.040420,-0.000447,-0.000538,0.000006,-0.000000,0.000000,-0.040233,-0.200802,0.003340,0.005573,-0.000273,0.000039,0.000000,-0.000000,0.512821,0.064080,0.000024,0.000046,-0.000073,0.000026,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.459990,0.078934,0.037313,-0.002130,-0.000515,0.000026,0.000000,-0.000000,-0.195983,-0.185239,0.015864,0.004946,-0.000118,-0.000073,0.000000,-0.000000,0.564103,0.064112,-0.000011,-0.000020,0.000031,-0.000011,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.374255,0.133543,0.030356,-0.003612,-0.000411,0.000033,0.000000,-0.000000,-0.331561,-0.150751,0.026908,0.004102,-0.000409,-0.000013,-0.000000,0.000000,0.615385,0.064098,0.000005,0.000009,-0.000014,0.000005,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.250000,0.174403,0.020278,-0.004714,-0.000278,0.000042,0.000000,-0.000000,-0.433013,-0.100686,0.035117,0.002711,-0.000461,-0.000022,-0.000000,0.000000,0.666667,0.064104,-0.000002,-0.000004,0.000006,-0.000002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,-0.100013,0.197314,0.008112,-0.005335,-0.000110,0.000044,0.000000,-0.000000,-0.489895,-0.040284,0.039739,0.001094,-0.000550,0.000001,-0.000000,0.000000,0.717949,0.064102,0.000001,0.000002,-0.000003,0.000001,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.060268,0.199916,-0.004888,-0.005405,0.000066,0.000043,0.000000,-0.000000,-0.496354,0.024275,0.040259,-0.000658,-0.000546,0.000011,0.000000,-0.000000,0.769231,0.064103,-0.000000,-0.000001,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.214346,0.181941,-0.017386,-0.004919,0.000237,0.000036,0.000000,-0.000000,-0.451725,0.086331,0.036641,-0.002333,-0.000501,0.000026,0.000000,-0.000000,0.820513,0.064102,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.346362,0.145239,-0.028094,-0.003927,0.000383,0.000027,0.000000,-0.000000,-0.360601,0.139504,0.029249,-0.003772,-0.000398,0.000035,0.000000,-0.000000,0.871795,0.064103,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.442728,0.093588,-0.035911,-0.002530,0.000490,0.000014,0.000000,-0.000000,-0.232362,0.178317,0.018848,-0.004821,-0.000257,0.000042,0.000000,-0.000000,0.923077,0.064103,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.800000,0.493525,0.032304,-0.040031,-0.000873,0.000546,-0.000000,-0.000000,0.000000,-0.080206,0.198776,0.006506,-0.005374,-0.000089,0.000044,0.000000,-0.000000,0.974359,0.064103,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
