duration,x^0     ,x^1     ,x^2     ,x^3     ,x^4     ,x^5     ,x^6     ,x^7     ,y^0     ,y^1     ,y^2     ,y^3     ,y^4     ,y^5     ,y^6     ,y^7     ,z^0     ,z^1     ,z^2     ,z^3     ,z^4     ,z^5     ,z^6     ,z^7     ,yaw^0   ,yaw^1   ,yaw^2   ,yaw^3   ,yaw^4   ,yaw^5   ,yaw^6   ,yaw^7   
3.000000,-0.500000,0.000000,0.000000,0.000000,0.216049,-0.172840,0.048011,-0.004572,-1.000000,0.000000,0.000000,0.000000,0.172840,-0.138272,0.038409,-0.003658,0.000000,0.000000,0.000000,0.000000,0.345679,-0.276543,0.076818,-0.007316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
