duration,x^0     ,x^1     ,x^2     ,x^3     ,x^4     ,x^5     ,x^6     ,x^7     ,y^0     ,y^1     ,y^2     ,y^3     ,y^4     ,y^5     ,y^6     ,y^7     ,z^0     ,z^1     ,z^2     ,z^3     ,z^4     ,z^5     ,z^6     ,z^7     ,yaw^0   ,yaw^1   ,yaw^2   ,yaw^3   ,yaw^4   ,yaw^5   ,yaw^6   ,yaw^7   
0.800000,0.300000,0.000000,0.000000,0.000000,-0.270397,0.589366,-0.502623,0.158006,0.000000,0.000000,0.000000,0.000000,2.196594,-5.080545,4.395526,-1.381793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.283745,-0.045008,-0.021606,0.024985,-0.055098,0.068878,-0.050775,0.015962,0.097410,0.200024,-0.079859,-0.285580,0.607986,-0.646965,0.444038,-0.139589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.236742,-0.073923,-0.022687,-0.001617,0.004013,0.003633,-0.005129,0.001612,0.184264,0.060974,0.024573,0.065199,-0.087398,-0.012223,0.044857,-0.014101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.164084,-0.104793,-0.012977,0.005066,-0.003317,0.001733,-0.000518,0.000163,0.251150,0.083764,-0.038577,-0.035527,0.054887,-0.023903,0.004531,-0.001425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.073646,-0.119795,-0.006747,0.002571,0.001407,-0.000450,-0.000052,0.000016,0.290820,0.023579,-0.017420,0.013114,-0.021411,0.007344,0.000458,-0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.024774,-0.123768,0.002312,0.003892,-0.000617,0.000185,-0.000005,0.000002,0.298975,-0.007286,-0.028739,-0.005773,0.009918,-0.003470,0.000046,-0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.120509,-0.113487,0.010212,0.003074,0.000102,-0.000114,-0.000001,0.000000,0.274732,-0.051084,-0.022093,0.004019,-0.003766,0.001452,0.000005,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.203184,-0.091271,0.017395,0.002668,-0.000356,0.000019,-0.000000,0.000000,0.220717,-0.083450,-0.019459,0.001285,0.002061,-0.000677,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.263842,-0.059007,0.022528,0.001649,-0.000281,-0.000023,-0.000000,0.000000,0.142784,-0.109281,-0.011924,0.003551,-0.000645,0.000293,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.295908,-0.020420,0.025286,0.000600,-0.000375,0.000000,-0.000000,-0.000000,0.049378,-0.122261,-0.004376,0.003365,0.000528,-0.000264,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,-0.295908,0.020420,0.025286,-0.000600,-0.000375,0.000023,0.000000,-0.000000,-0.049378,-0.122261,0.004376,0.003365,-0.000528,0.000293,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
